07-MAY-20,Mar 2020,$0.24,$0.28,0.04,16.6,HAIN
20-APR-20,Mar 2020,$0.25,$0.31,0.06,24.0,HAL
29-APR-20,Mar 2020,$0.58,$0.57,-0.01,-1.7,HAS
23-APR-20,Mar 2020,$0.12,$0.03,-0.09,-75.0,HBAN
30-APR-20,Mar 2020,$0.11,$0.05,-0.06,-54.5,HBI
21-APR-20,Mar 2020,$2.61,$2.33,-0.28,-10.7,HCA
19-MAY-20,Apr 2020,$2.26,$2.08,-0.18,-7.9,HD
09-JUN-20,Apr 2020,$0.56,$0.67,0.11,19.6,HDS
26-MAY-20,Apr 2020,$0.42,$0.55,0.13,30.9,HEI
07-MAY-20,Mar 2020, - $0.65, - $0.60,0.05,7.6,HES
07-MAY-20,Mar 2020,$0.44,$0.53,0.09,20.4,HFC
11-MAY-20,Mar 2020, - $0.22, - $1.76,-1.54,-700.0,HHC
29-APR-20,Mar 2020,$1.33,$1.34,0.01,0.7,HIG
07-MAY-20,Mar 2020,$4.47,$4.23,-0.24,-5.3,HII
28-APR-20,Mar 2020,$0.88,$1.79,0.91,103.4,HIW
07-MAY-20,Mar 2020,$0.55,$0.83,0.28,50.9,HLF
07-MAY-20,Mar 2020,$0.45,$0.74,0.29,64.4,HLT
28-APR-20,Mar 2020,$0.40,$0.45,0.05,12.5,HOG
29-APR-20,Mar 2020,$0.54,$0.57,0.03,5.5,HOLX
01-MAY-20,Mar 2020,$1.98,$2.21,0.23,11.6,HON
30-APR-20,Mar 2020,$0.07, - $0.01,-0.08,-114.2,HP
21-MAY-20,Apr 2020,$0.31,$0.22,-0.09,-29.0,HPE
05-MAY-20,Mar 2020,$0.54,$0.07,-0.47,-87.0,HPP
27-MAY-20,Apr 2020,$0.44,$0.51,0.07,15.9,HPQ
16-JUN-20,Apr 2020,$3.01,$3.01,0.00,0.0,HRB
01-MAY-20,Mar 2020,$1.14,$1.28,0.14,12.2,HRC
21-MAY-20,Apr 2020,$0.44,$0.42,-0.02,-4.5,HRL
05-MAY-20,Mar 2020,$0.73,$0.94,0.21,28.7,HSIC
07-MAY-20,Mar 2020,$0.27,$0.23,-0.04,-14.8,HST
23-APR-20,Mar 2020,$1.70,$1.63,-0.07,-4.1,HSY
05-MAY-20,Mar 2020,$0.41,$0.42,0.01,2.4,HTA
30-APR-20,Mar 2020,$1.51,$1.64,0.13,8.6,HUBB
06-MAY-20,Mar 2020,$0.23,$0.35,0.12,52.1,HUBS
29-APR-20,Mar 2020,$4.84,$5.40,0.56,11.5,HUM
01-MAY-20,Mar 2020,$0.19,$0.29,0.10,52.6,HUN
05-MAY-20,Mar 2020,$0.40,$0.62,0.22,55.0,HWM
20-APR-20,Mar 2020,$0.67,$0.64,-0.03,-4.4,HXL
06-MAY-20,Mar 2020,$0.23,$0.44,0.21,91.3,HZNP
06-MAY-20,Mar 2020,$0.35,$0.37,0.02,5.7,IAA
07-MAY-20,Mar 2020,$0.60,$0.48,-0.12,-20.0,IART
21-APR-20,Mar 2020,$0.67,$0.69,0.02,2.9,IBKR
20-APR-20,Mar 2020,$1.78,$1.84,0.06,3.3,IBM
30-APR-20,Mar 2020,$1.23,$1.28,0.05,4.0,ICE
07-MAY-20,Mar 2020,$1.60,$1.81,0.21,13.1,ICUI
30-APR-20,Mar 2020,$1.23,$1.29,0.06,4.8,IDXX
23-APR-20,Mar 2020,$1.29,$1.33,0.04,3.1,IEX
11-MAY-20,Mar 2020,$1.60,$1.62,0.02,1.2,IFF
30-APR-20,Mar 2020,$1.26,$1.64,0.38,30.1,ILMN
05-MAY-20,Mar 2020,$0.08, - $2.86,-2.94,-3675.0,INCY
23-APR-20,Mar 2020,$1.28,$1.45,0.17,13.2,INTC
21-MAY-20,Apr 2020,$4.47,$4.49,0.02,0.4,INTU
06-MAY-20,Mar 2020,$0.32,$0.09,-0.23,-71.8,INVH
06-MAY-20,Mar 2020, - $0.11, - $0.10,0.01,9.0,IONS
05-MAY-20,Mar 2020, - $0.53, - $0.55,-0.02,-3.7,IOVA
30-APR-20,Mar 2020,$0.43,$0.57,0.14,32.5,IP
22-APR-20,Mar 2020,$0.09,$0.11,0.02,22.2,IPG
05-MAY-20,Mar 2020,$0.16,$0.40,0.24,150.0,IPGP
07-MAY-20,Mar 2020,$0.64,$0.62,-0.02,-3.1,IPHI
28-APR-20,Mar 2020,$1.48,$1.50,0.02,1.3,IQV
12-MAY-20,Mar 2020,$0.31,$0.27,-0.04,-12.9,IR
07-MAY-20,Mar 2020,$0.45,$0.59,0.14,31.1,IRM
16-APR-20,Mar 2020,$2.54,$2.69,0.15,5.9,ISRG
07-MAY-20,Mar 2020,$0.33,$1.20,0.87,263.6,IT
01-MAY-20,Mar 2020,$0.74,$0.80,0.06,8.1,ITT
05-MAY-20,Mar 2020,$1.71,$1.77,0.06,3.5,ITW
23-APR-20,Mar 2020,$0.56,$0.34,-0.22,-39.2,IVZ
06-MAY-20,Mar 2020,$1.26,$1.39,0.13,10.3,J
05-MAY-20,Mar 2020,$0.66,$0.45,-0.21,-31.8,JAZZ
05-MAY-20,Mar 2020,$0.44,$0.32,-0.12,-27.2,JBGS
14-APR-20,Mar 2020,$1.04,$0.98,-0.06,-5.7,JBHT
07-MAY-20,Mar 2020, - $0.41, - $0.42,-0.01,-2.4,JBLU
01-MAY-20,Mar 2020,$0.38,$0.42,0.04,10.5,JCI
04-MAY-20,Mar 2020,$0.81,$0.96,0.15,18.5,JKHY
05-MAY-20,Mar 2020,$0.76,$0.49,-0.27,-35.5,JLL
14-APR-20,Mar 2020,$2.03,$2.30,0.27,13.3,JNJ
28-APR-20,Mar 2020,$0.25,$0.23,-0.02,-8.0,JNPR
14-APR-20,Mar 2020,$1.70,$0.78,-0.92,-54.1,JPM
28-MAY-20,Apr 2020, - $1.21, - $2.23,-1.02,-84.3,JWN
30-APR-20,Mar 2020,$0.94,$0.99,0.05,5.3,K
27-APR-20,Mar 2020,$0.27,$0.29,0.02,7.4,KDP
05-MAY-20,Mar 2020,$0.49,$0.59,0.10,20.4,KEX
16-APR-20,Mar 2020,$0.06,$0.12,0.06,100.0,KEY
26-MAY-20,Apr 2020,$1.00,$0.78,-0.22,-22.0,KEYS
30-APR-20,Mar 2020,$0.54,$0.58,0.04,7.4,KHC
08-MAY-20,Mar 2020,$0.36,$0.37,0.01,2.7,KIM
06-MAY-20,Mar 2020,$0.42,$0.42,0.00,0.0,KKR
05-MAY-20,Mar 2020,$2.35,$2.47,0.12,5.1,KLAC
22-APR-20,Mar 2020,$2.01,$2.13,0.12,5.9,KMB
22-APR-20,Mar 2020,$0.24,$0.24,0.00,0.0,KMI
07-MAY-20,Mar 2020,$2.08,$2.43,0.35,16.8,KMPR
22-APR-20,Mar 2020,$0.36,$0.44,0.08,22.2,KNX
21-APR-20,Mar 2020,$0.44,$0.51,0.07,15.9,KO
18-JUN-20,Apr 2020,$1.12,$1.22,0.10,8.9,KR
29-APR-20,Mar 2020,$0.99,$1.00,0.01,1.0,KRC
19-MAY-20,Apr 2020, - $1.79, - $3.20,-1.41,-78.7,KSS
17-APR-20,Mar 2020,$1.70,$1.96,0.26,15.2,KSU
07-MAY-20,Mar 2020,$1.13,$1.12,-0.01,-0.8,LAMR
30-APR-20,Mar 2020,$0.62,$0.58,-0.04,-6.4,LAZ
20-MAY-20,Apr 2020, - $0.71, - $0.99,-0.28,-39.4,LB
01-MAY-20,Mar 2020,$0.21, - $0.04,-0.25,-119.0,LBRDK
05-MAY-20,Mar 2020,$1.24,$1.19,-0.05,-4.0,LDOS
08-MAY-20,Mar 2020,$1.08,$2.05,0.97,89.8,LEA
27-APR-20,Mar 2020,$1.00,$1.00,0.00,0.0,LECO
04-MAY-20,Mar 2020,$0.40,$0.41,0.01,2.5,LEG
29-APR-20,Mar 2020,$0.80,$1.29,0.49,61.2,LFUS
29-APR-20,Mar 2020,$1.76,$2.37,0.61,34.6,LH
05-MAY-20,Mar 2020,$2.61,$2.80,0.19,7.2,LHX
20-APR-20,Mar 2020,$1.12,$0.56,-0.56,-50.0,LII
07-MAY-20,Mar 2020,$1.83,$1.89,0.06,3.2,LIN
05-MAY-20,Mar 2020,$1.06,$1.26,0.20,18.8,LITE
30-APR-20,Mar 2020,$0.48,$0.57,0.09,18.7,LKQ
23-APR-20,Mar 2020,$1.55,$1.75,0.20,12.9,LLY
21-APR-20,Mar 2020,$5.76,$6.08,0.32,5.5,LMT
06-MAY-20,Mar 2020,$2.13,$2.24,0.11,5.1,LNC
30-APR-20,Mar 2020,$0.47,$1.43,0.96,204.2,LNG
07-MAY-20,Mar 2020,$0.55,$0.72,0.17,30.9,LNT
07-MAY-20,Mar 2020,$1.50,$1.53,0.03,2.0,LOPE
20-MAY-20,Apr 2020,$1.29,$1.77,0.48,37.2,LOW
30-APR-20,Mar 2020,$1.70,$2.06,0.36,21.1,LPLA
22-APR-20,Mar 2020,$4.02,$3.98,-0.04,-1.0,LRCX
07-MAY-20,Mar 2020,$1.40,$0.78,-0.62,-44.2,LSI
22-APR-20,Mar 2020,$1.12,$1.04,-0.08,-7.1,LSTR
07-MAY-20,Mar 2020,$0.50,$0.57,0.07,14.0,LSXMK
11-JUN-20,Apr 2020,$0.26,$0.22,-0.04,-15.3,LULU
28-APR-20,Mar 2020, - $0.48, - $0.15,0.33,68.7,LUV
22-APR-20,Mar 2020, - $0.08, - $0.03,0.05,62.5,LVS
01-MAY-20,Mar 2020,$1.36,$1.52,0.16,11.7,LYB
06-MAY-20,Mar 2020, - $0.56, - $0.32,0.24,42.8,LYFT
07-MAY-20,Mar 2020, - $0.68, - $0.94,-0.26,-38.2,LYV
29-APR-20,Mar 2020,$1.72,$1.83,0.11,6.4,MA
06-MAY-20,Mar 2020,$1.60,$1.62,0.02,1.2,MAA
21-APR-20,Mar 2020,$0.73,$0.82,0.09,12.3,MAN
21-APR-20,Mar 2020,$0.33,$0.40,0.07,21.2,MANH
11-MAY-20,Mar 2020,$0.84,$0.26,-0.58,-69.0,MAR
29-APR-20,Mar 2020,$0.36,$0.46,0.10,27.7,MAS
28-APR-20,Mar 2020,$0.88,$0.97,0.09,10.2,MASI
05-MAY-20,Mar 2020, - $0.42, - $0.56,-0.14,-33.3,MAT
30-APR-20,Mar 2020,$1.59,$1.47,-0.12,-7.5,MCD
07-MAY-20,Mar 2020,$1.37,$1.46,0.09,6.5,MCHP
20-MAY-20,Mar 2020,$4.10,$4.27,0.17,4.1,MCK
30-APR-20,Mar 2020,$2.30,$2.73,0.43,18.7,MCO
04-MAY-20,Mar 2020,$0.85,$1.07,0.22,25.8,MCY
04-JUN-20,Apr 2020, - $0.25, - $0.13,0.12,48.0,MDB
02-JUN-20,Apr 2020, - $0.02,$0.02,0.04,200.0,MDLA
28-APR-20,Mar 2020,$0.65,$0.69,0.04,6.1,MDLZ
21-MAY-20,Apr 2020,$0.59,$0.58,-0.01,-1.6,MDT
06-MAY-20,Mar 2020,$1.45,$1.58,0.13,8.9,MET
30-APR-20,Mar 2020, - $0.08, - $0.45,-0.37,-462.5,MGM
04-MAY-20,Mar 2020,$1.67,$1.66,-0.01,-0.6,MHK
05-MAY-20,Mar 2020,$1.09,$1.08,-0.01,-0.9,MIC
07-MAY-20,Mar 2020,$1.30,$1.46,0.16,12.3,MIDD
28-APR-20,Mar 2020,$9.34, - $8.92,-18.26,-195.5,MKL
28-APR-20,Mar 2020,$1.24,$1.54,0.30,24.1,MKSI
29-APR-20,Mar 2020,$1.89,$1.96,0.07,3.7,MKTX
05-MAY-20,Mar 2020,$0.56,$0.41,-0.15,-26.7,MLM
30-APR-20,Mar 2020,$1.56,$1.64,0.08,5.1,MMC
28-APR-20,Mar 2020,$2.02,$2.16,0.14,6.9,MMM
07-MAY-20,Mar 2020,$0.48,$0.52,0.04,8.3,MNST
30-APR-20,Mar 2020,$0.97,$1.09,0.12,12.3,MO
30-APR-20,Mar 2020,$3.03,$3.02,-0.01,-0.3,MOH
04-MAY-20,Mar 2020, - $0.05, - $0.06,-0.01,-20.0,MOS
05-MAY-20,Mar 2020, - $0.24, - $0.16,0.08,33.3,MPC
29-APR-20,Mar 2020,$0.40,$0.37,-0.03,-7.5,MPW
28-APR-20,Mar 2020,$0.94,$0.95,0.01,1.0,MPWR
28-APR-20,Mar 2020,$0.52,$0.60,0.08,15.3,MRCY
28-APR-20,Mar 2020,$1.39,$1.50,0.11,7.9,MRK
07-MAY-20,Mar 2020, - $0.37, - $0.35,0.02,5.4,MRNA
06-MAY-20,Mar 2020, - $0.13, - $0.16,-0.03,-23.0,MRO
28-MAY-20,Apr 2020,$0.14,$0.18,0.04,28.5,MRVL
16-APR-20,Mar 2020,$1.07,$0.99,-0.08,-7.4,MS
29-APR-20,Mar 2020,$1.03,$1.18,0.15,14.5,MSA
28-APR-20,Mar 2020,$1.68,$1.90,0.22,13.1,MSCI
29-APR-20,Mar 2020,$1.27,$1.40,0.13,10.2,MSFT
11-MAY-20,Mar 2020,$1.79, - $0.66,-2.45,-136.8,MSGS
07-MAY-20,Mar 2020,$1.25,$1.49,0.24,19.2,MSI
20-APR-20,Mar 2020,$1.55,$1.95,0.40,25.8,MTB
06-MAY-20,Mar 2020,$0.20,$0.01,-0.19,-95.0,MTCH
07-MAY-20,Mar 2020,$3.98,$4.00,0.02,0.5,MTD
07-MAY-20,Mar 2020,$0.38,$0.42,0.04,10.5,MTG
04-JUN-20,Apr 2020,$2.67,$3.74,1.07,40.0,MTN
06-MAY-20,Mar 2020, - $0.35, - $0.30,0.05,14.2,MUR
28-APR-20,Mar 2020,$0.57,$0.61,0.04,7.0,MXIM
30-APR-20,Mar 2020,$0.26,$0.26,0.00,0.0,NATI
06-MAY-20,Mar 2020,$0.56,$0.82,0.26,46.4,NBIX
14-MAY-20,Mar 2020, - $0.52, - $0.99,-0.47,-90.3,NCLH
30-APR-20,Mar 2020,$0.32,$0.31,-0.01,-3.1,NCR
22-APR-20,Mar 2020,$1.45,$1.50,0.05,3.4,NDAQ
20-MAY-20,Apr 2020,$1.28,$1.58,0.30,23.4,NDSN
22-APR-20,Mar 2020,$0.55,$0.60,0.05,9.0,NEE
05-MAY-20,Mar 2020,$0.43,$0.40,-0.03,-6.9,NEM
07-MAY-20,Mar 2020, - $0.06, - $0.04,0.02,33.3,NET
14-MAY-20,Mar 2020,$0.04,$0.14,0.10,250.0,NEWR
30-APR-20,Mar 2020,$0.97,$0.97,0.00,0.0,NFG
21-APR-20,Mar 2020,$1.61,$1.57,-0.04,-2.4,NFLX
06-MAY-20,Mar 2020,$0.80,$0.76,-0.04,-5.0,NI
07-MAY-20,Mar 2020, - $0.81, - $0.53,0.28,34.5,NKTR
14-MAY-20,Mar 2020,$0.19,$0.26,0.07,36.8,NLOK
30-APR-20,Mar 2020,$0.30,$0.29,-0.01,-3.3,NLSN
29-APR-20,Mar 2020,$0.21,$0.21,0.00,0.0,NLY
04-MAY-20,Mar 2020,$0.71,$0.71,0.00,0.0,NNN
29-APR-20,Mar 2020,$5.42,$5.15,-0.27,-4.9,NOC
27-APR-20,Mar 2020,$0.10,$0.14,0.04,40.0,NOV
29-APR-20,Mar 2020,$0.96,$1.05,0.09,9.3,NOW
07-MAY-20,Mar 2020,$0.75,$0.55,-0.20,-26.6,NRG
05-MAY-20,Mar 2020,$0.24,$0.48,0.24,100.0,NRZ
29-APR-20,Mar 2020,$2.19,$2.58,0.39,17.8,NSC
27-MAY-20,Apr 2020,$1.04,$1.19,0.15,14.4,NTAP
27-MAY-20,Apr 2020, - $0.85, - $0.69,0.16,18.8,NTNX
21-APR-20,Mar 2020,$1.45,$1.55,0.10,6.9,NTRS
07-MAY-20,Mar 2020,$0.17,$0.21,0.04,23.5,NUAN
28-APR-20,Mar 2020,$0.98,$0.99,0.01,1.0,NUE
06-MAY-20,Mar 2020,$0.24,$0.36,0.12,50.0,NUS
30-APR-20,Mar 2020,$0.05,$0.04,-0.01,-20.0,NVCR
21-MAY-20,Apr 2020,$1.69,$1.80,0.11,6.5,NVDA
23-APR-20,Mar 2020,$42.01,$44.96,2.95,7.0,NVR
12-MAY-20,Mar 2020,$0.11,$0.03,-0.08,-72.7,NVST
01-MAY-20,Mar 2020,$0.06,$0.09,0.03,50.0,NWL
07-MAY-20,Mar 2020,$0.02,$0.03,0.01,50.0,NWSA
06-MAY-20,Mar 2020,$2.57,$3.30,0.73,28.4,NXST
29-APR-20,Mar 2020,$0.16,$0.20,0.04,25.0,NYCB
06-MAY-20,Mar 2020,$0.13,$0.17,0.04,30.7,NYT
04-MAY-20,Mar 2020,$0.85,$0.88,0.03,3.5,O
29-APR-20,Mar 2020,$0.56,$0.60,0.04,7.1,OC
23-APR-20,Mar 2020,$1.11,$1.11,0.00,0.0,ODFL
30-APR-20,Mar 2020,$0.49,$0.51,0.02,4.0,OFC
07-MAY-20,Mar 2020,$0.18,$0.23,0.05,27.7,OGE
04-MAY-20,Mar 2020,$0.76,$0.79,0.03,3.9,OHI
28-APR-20,Mar 2020,$0.80,$0.83,0.03,3.7,OKE
28-MAY-20,Apr 2020, - $0.18, - $0.07,0.11,61.1,OKTA
07-MAY-20,Mar 2020,$0.68,$0.80,0.12,17.6,OLED
28-MAY-20,Apr 2020,$0.35,$0.49,0.14,40.0,OLLI
29-APR-20,Mar 2020, - $0.27, - $0.41,-0.14,-51.8,OLN
28-APR-20,Mar 2020,$1.11,$1.19,0.08,7.2,OMC
27-APR-20,Mar 2020,$0.70,$0.33,-0.37,-52.8,OMF
09-MAY-20,Mar 2020,$0.15,$0.10,-0.05,-33.3,ON
23-APR-20,Mar 2020,$0.23,$0.47,0.24,104.3,ORI
22-APR-20,Mar 2020,$3.86,$3.97,0.11,2.8,ORLY
29-APR-20,Mar 2020,$1.18,$1.25,0.07,5.9,OSK
06-MAY-20,Mar 2020,$0.47,$0.60,0.13,27.6,OTIS
08-MAY-20,Mar 2020,$0.24,$0.04,-0.20,-83.3,OUT
05-MAY-20,Mar 2020, - $0.50, - $0.52,-0.02,-4.0,OXY
23-APR-20,Mar 2020,$0.58,$0.09,-0.49,-84.4,OZK
21-APR-20,Mar 2020,$0.70,$0.31,-0.39,-55.7,PACW
06-MAY-20,Mar 2020,$0.64,$0.64,0.00,0.0,PAG
21-MAY-20,Apr 2020,$0.91,$1.17,0.26,28.5,PANW
28-APR-20,Mar 2020,$1.26,$1.33,0.07,5.5,PAYC
29-APR-20,Mar 2020,$1.20,$1.39,0.19,15.8,PB
23-APR-20,Mar 2020,$0.22,$0.33,0.11,50.0,PBCT
21-APR-20,Mar 2020,$1.21,$1.03,-0.18,-14.8,PCAR
01-MAY-20,Mar 2020,$0.98,$0.89,-0.09,-9.1,PCG
07-MAY-20,Mar 2020,$0.71,$0.83,0.12,16.9,PCTY
04-MAY-20,Mar 2020,$0.25,$0.29,0.04,16.0,PE
05-MAY-20,Mar 2020,$0.44,$0.54,0.10,22.7,PEAK
04-MAY-20,Mar 2020,$1.03,$1.03,0.00,0.0,PEG
29-APR-20,Mar 2020,$0.03,$0.05,0.02,66.6,PEGA
28-APR-20,Mar 2020,$1.02,$1.07,0.05,4.9,PEP
28-APR-20,Mar 2020,$0.71,$0.80,0.09,12.6,PFE
27-APR-20,Mar 2020,$1.19,$1.15,-0.04,-3.3,PFG
07-MAY-20,Mar 2020,$0.27,$0.38,0.11,40.7,PFPT
17-APR-20,Mar 2020,$1.12,$1.17,0.05,4.4,PG
15-APR-20,Mar 2020,$1.45,$1.92,0.47,32.4,PGR
29-APR-20,Mar 2020,$0.25,$0.01,-0.24,-96.0,PGRE
30-APR-20,Mar 2020,$2.26,$2.92,0.66,29.2,PH
23-APR-20,Mar 2020,$0.70,$0.74,0.04,5.7,PHM
28-APR-20,Mar 2020,$0.58,$0.22,-0.36,-62.0,PII
05-MAY-20,Mar 2020,$0.72,$0.73,0.01,1.3,PINC
05-MAY-20,Mar 2020, - $0.08, - $0.10,-0.02,-25.0,PINS
11-MAY-20,Mar 2020,$0.35, - $2.89,-3.24,-925.7,PK
27-APR-20,Mar 2020,$1.20,$1.50,0.30,25.0,PKG
05-MAY-20,Mar 2020,$0.47,$0.67,0.20,42.5,PKI
26-MAY-20,Apr 2020, - $0.14, - $0.10,0.04,28.5,PLAN
21-APR-20,Mar 2020,$0.81,$0.83,0.02,2.4,PLD
05-MAY-20,Mar 2020,$0.36,$0.16,-0.20,-55.5,PLNT
21-APR-20,Mar 2020,$1.13,$1.21,0.08,7.0,PM
15-APR-20,Mar 2020,$1.38,$1.95,0.57,41.3,PNC
20-APR-20,Mar 2020,$1.03,$0.39,-0.64,-62.1,PNFP
30-APR-20,Mar 2020,$0.44,$0.52,0.08,18.1,PNR
08-MAY-20,Mar 2020,$0.16,$0.27,0.11,68.7,PNW
07-MAY-20,Mar 2020, - $0.02, - $0.03,-0.01,-50.0,PODD
23-APR-20,Mar 2020,$0.65,$0.71,0.06,9.2,POOL
07-MAY-20,Mar 2020,$0.91,$0.65,-0.26,-28.5,POST
29-APR-20,Mar 2020,$0.17,$0.18,0.01,5.8,PPC
06-MAY-20,Mar 2020,$0.22,$0.24,0.02,9.0,PPD
27-APR-20,Mar 2020,$1.20,$1.19,-0.01,-0.8,PPG
08-MAY-20,Mar 2020,$0.72,$0.67,-0.05,-6.9,PPL
30-APR-20,Mar 2020,$1.04,$1.05,0.01,0.9,PRAH
30-APR-20,Mar 2020,$1.09,$1.14,0.05,4.5,PRGO
29-APR-20,Mar 2020,$1.98,$2.05,0.07,3.5,PRI
05-MAY-20,Mar 2020,$2.84,$2.32,-0.52,-18.3,PRU
29-APR-20,Mar 2020, - $0.14, - $0.09,0.05,35.7,PS
30-APR-20,Mar 2020,$2.58,$2.58,0.00,0.0,PSA
28-MAY-20,Apr 2020, - $0.16, - $0.02,0.14,87.5,PSTG
01-MAY-20,Mar 2020,$0.63,$1.02,0.39,61.9,PSX
29-APR-20,Mar 2020,$0.46,$0.59,0.13,28.2,PTC
06-MAY-20,Mar 2020, - $0.18, - $0.20,-0.02,-11.1,PTON
11-JUN-20,Apr 2020, - $1.81, - $3.03,-1.22,-67.4,PVH
07-MAY-20,Mar 2020,$0.47,$0.47,0.00,0.0,PWR
06-MAY-20,Mar 2020,$1.03,$1.15,0.12,11.6,PXD
06-MAY-20,Mar 2020,$0.75,$0.66,-0.09,-12.0,PYPL
29-APR-20,Mar 2020,$0.79,$0.88,0.09,11.3,QCOM
06-MAY-20,Mar 2020,$1.00,$1.22,0.22,22.0,QDEL
06-MAY-20,Mar 2020,$0.35,$0.34,-0.01,-2.8,QGEN
06-MAY-20,Mar 2020,$0.37,$0.27,-0.10,-27.0,QRTEA
07-MAY-20,Mar 2020,$1.32,$1.57,0.25,18.9,QRVO
29-APR-20,Mar 2020, - $0.85, - $1.38,-0.53,-62.3,R
04-MAY-20,Mar 2020,$1.03,$1.31,0.28,27.1,RBC
20-MAY-20,Mar 2020, - $0.81, - $1.48,-0.67,-82.7,RCL
06-MAY-20,Mar 2020,$3.77,$4.03,0.26,6.9,RE
07-MAY-20,Mar 2020,$0.98,$0.98,0.00,0.0,REG
05-MAY-20,Mar 2020,$5.73,$6.60,0.87,15.1,REGN
11-MAY-20,Mar 2020, - $1.97, - $0.89,1.08,54.8,RETA
04-MAY-20,Mar 2020,$0.32,$0.09,-0.23,-71.8,REXR
07-MAY-20,Mar 2020,$0.25,$0.30,0.05,20.0,REYN
17-APR-20,Mar 2020,$0.19,$0.15,-0.04,-21.0,RF
05-MAY-20,Mar 2020,$2.63,$1.41,-1.22,-46.3,RGA
06-MAY-20,Mar 2020,$0.22,$0.32,0.10,45.4,RGEN
06-MAY-20,Mar 2020,$0.58,$0.68,0.10,17.2,RGLD
23-APR-20,Mar 2020,$0.81,$0.79,-0.02,-2.4,RHI
29-APR-20,Mar 2020,$0.89,$1.20,0.31,34.8,RJF
27-MAY-20,Mar 2020, - $0.02, - $0.68,-0.66,-3300.0,RL
30-APR-20,Mar 2020,$1.00,$1.29,0.29,29.0,RMD
06-MAY-20,Mar 2020,$0.18,$0.19,0.01,5.5,RNG
06-MAY-20,Mar 2020,$3.87,$0.76,-3.11,-80.3,RNR
28-APR-20,Mar 2020,$1.83,$2.43,0.60,32.7,ROK
07-MAY-20,Mar 2020, - $0.47, - $0.45,0.02,4.2,ROKU
29-APR-20,Mar 2020,$0.14,$0.13,-0.01,-7.1,ROL
28-APR-20,Mar 2020,$2.85,$3.05,0.20,7.0,ROP
21-MAY-20,Apr 2020, - $0.01, - $0.29,-0.28,-2800.0,ROST
06-MAY-20,Mar 2020,$0.42,$0.43,0.01,2.3,RP
23-APR-20,Mar 2020,$2.10,$2.45,0.35,16.6,RS
05-MAY-20,Mar 2020,$0.75,$0.77,0.02,2.6,RSG
07-MAY-20,Mar 2020,$1.11,$1.78,0.67,60.3,RTX
08-MAY-20,Mar 2020, - $0.34, - $0.29,0.05,14.7,SABR
07-MAY-20,Mar 2020, - $3.17, - $2.44,0.73,23.0,SAGE
04-JUN-20,Apr 2020,$1.41,$1.38,-0.03,-2.1,SAIC
22-APR-20,Mar 2020,$1.75,$1.32,-0.43,-24.5,SAM
07-MAY-20,Mar 2020, - $0.24, - $0.56,-0.32,-133.3,SATS
05-MAY-20,Mar 2020,$2.26, - $1.14,-3.40,-150.4,SBAC
23-APR-20,Mar 2020,$2.19,$1.88,-0.31,-14.1,SBNY
28-APR-20,Mar 2020,$0.31,$0.32,0.01,3.2,SBUX
28-APR-20,Mar 2020, - $0.10, - $0.01,0.09,90.0,SC
27-APR-20,Mar 2020,$0.39,$0.28,-0.11,-28.2,SCCO
15-APR-20,Mar 2020,$0.64,$0.60,-0.04,-6.2,SCHW
29-APR-20,Mar 2020,$0.45,$0.43,-0.02,-4.4,SCI
06-MAY-20,Mar 2020,$1.20,$1.03,-0.17,-14.1,SEDG
05-MAY-20,Mar 2020,$0.59,$0.73,0.14,23.7,SEE
23-APR-20,Mar 2020,$0.77,$0.72,-0.05,-6.4,SEIC
05-MAY-20,Mar 2020,$0.53,$0.79,0.26,49.0,SFM
30-APR-20,Mar 2020, - $0.81, - $0.64,0.17,20.9,SGEN
29-APR-20,Mar 2020,$4.01,$4.08,0.07,1.7,SHW
28-APR-20,Mar 2020,$0.05,$0.07,0.02,40.0,SIRI
23-APR-20,Mar 2020,$3.07,$2.55,-0.52,-16.9,SIVB
30-APR-20,Mar 2020, - $1.11, - $1.00,0.11,9.9,SIX
04-JUN-20,Apr 2020,$2.28,$2.57,0.29,12.7,SJM
23-APR-20,Mar 2020,$0.38,$0.39,0.01,2.6,SKX
17-APR-20,Mar 2020,$0.24,$0.25,0.01,4.1,SLB
22-APR-20,Mar 2020,$1.70,$2.08,0.38,22.3,SLG
22-APR-20,Mar 2020,$0.49,$0.57,0.08,16.3,SLGN
22-APR-20,Mar 2020,$0.88,$0.79,-0.09,-10.2,SLM
03-JUN-20,Apr 2020, - $0.20, - $0.11,0.09,45.0,SMAR
06-MAY-20,Mar 2020,$4.07,$4.50,0.43,10.5,SMG
21-APR-20,Mar 2020,$2.75,$2.60,-0.15,-5.4,SNA
30-APR-20,Mar 2020,$0.19,$0.24,0.05,26.3,SNDR
20-MAY-20,Apr 2020,$0.99,$1.22,0.23,23.2,SNPS
24-APR-20,Mar 2020,$0.31,$0.21,-0.10,-32.2,SNV
30-APR-20,Mar 2020,$0.72,$0.78,0.06,8.3,SO
16-APR-20,Mar 2020,$0.84,$0.94,0.10,11.9,SON
30-APR-20,Mar 2020,$0.33,$0.91,0.58,175.7,SPB
11-MAY-20,Mar 2020,$2.90,$2.78,-0.12,-4.1,SPG
28-APR-20,Mar 2020,$2.36,$2.73,0.37,15.6,SPGI
21-MAY-20,Apr 2020, - $0.57, - $0.56,0.01,1.7,SPLK
